15693_12_1558061208271931588,0,980,976,0,37,0,19,0,0,0,192128426
15693_12_1558061208524204083,0,208,213,0,36,0,14,0,0,0,79616036
15693_12_1558061208603846630,0,220,200,0,35,0,26,0,0,0,66702325
15693_12_1558061208670570813,0,206,216,0,39,0,14,0,0,0,165449044
15693_12_1558061208901588355,0,211,198,0,38,0,25,0,0,0,127205769
15693_12_1558061209063131903,0,211,216,0,56,0,24,0,0,0,148666083
15693_12_1558061209258338132,0,205,196,0,30,0,19,0,0,0,90129868
15693_12_1558061209382816617,0,213,190,0,32,0,27,0,0,0,140715894
15693_12_1558061209523555805,0,205,198,0,32,0,19,0,0,0,137802445
15693_12_1558061209712028591,0,214,189,0,32,0,27,0,0,0,116501520
15693_12_1558061209892178341,0,200,201,0,30,0,14,0,0,0,74000135
15693_12_1558061209966237752,0,198,209,0,36,0,11,0,0,0,194943918
15693_12_1558061210204529973,0,209,234,0,72,0,22,0,0,0,158386528
15693_12_1558061210379581328,0,200,205,0,34,0,14,0,0,0,160002302
15693_12_1558061210596664535,0,204,204,0,37,0,17,0,0,0,92639492
15693_12_1558061210689338537,0,204,202,0,35,0,18,0,0,0,175163450
15693_12_1558061210904637479,0,206,226,0,61,0,20,0,0,0,251596769
15693_12_1558061211156258669,0,204,205,0,38,0,18,0,0,0,237384601
15693_12_1558061211455836376,0,203,203,0,35,0,17,0,0,0,91565456
15693_12_1558061211616358125,0,209,225,0,63,0,23,0,0,0,202553631
15693_12_1558061211857277632,0,214,216,0,59,0,23,0,0,0,175399830
15693_12_1558061212032712377,0,210,230,0,69,0,23,0,0,0,195159661
15693_12_1558061212227894531,0,205,198,0,32,0,19,0,0,0,203574016
15693_12_1558061212531887808,0,211,226,0,66,0,24,0,0,0,117541082
15693_12_1558061212649450207,0,195,209,0,33,0,9,0,0,0,148462710
15693_12_1558061212859975064,0,208,199,0,36,1,21,0,0,0,59559630
15693_12_1558061213031836037,0,203,204,0,36,0,17,0,0,0,129198506
15693_12_1558061213198423794,0,207,195,0,31,0,21,0,0,0,114363605
15693_12_1558061213424810100,0,207,221,0,57,0,17,0,0,0,141582461
15693_12_1558061213566418540,0,209,221,0,59,0,23,0,0,0,178623449
15693_12_1558061213745068148,0,211,219,0,59,0,23,0,0,0,228236555
15693_12_1558061213973337635,0,211,193,0,33,0,24,0,0,0,229656190
15693_12_1558061214334518325,0,211,190,0,30,0,25,0,0,0,115921985
15693_12_1558061214514611249,0,206,199,0,34,0,20,0,0,0,150912924
15693_12_1558061214696014511,0,215,192,0,36,0,28,0,0,0,58269231
15693_12_1558061214879994778,0,206,199,0,34,0,20,0,0,0,115892400
15693_12_1558061214995916092,0,209,193,0,31,0,23,0,0,0,126394628
15693_12_1558061215122343526,0,201,206,0,36,0,15,0,0,0,168404446
15693_12_1558061215343759430,0,215,188,0,32,0,28,0,0,0,123789382
15693_12_1558061215509553759,0,216,220,0,65,0,23,0,0,0,125866239
15693_12_1558061215635471455,0,205,215,0,49,0,19,0,0,0,155498869
15693_12_1558061215826992353,0,200,204,0,33,0,14,0,0,0,140771825
15693_12_1558061216023801735,0,203,203,0,35,0,17,0,0,0,116969263
15693_12_1558061216140793478,0,203,204,0,36,0,16,0,0,0,172553401
15693_12_1558061216349730964,0,205,197,0,31,0,18,0,0,0,113369428
