15667_12_1558061207228652580,0,3849833,71073862,0,145893611,0,11929965,0,0,0,232747271
15667_12_1558061207461425459,0,1420372,29337590,0,66950829,0,17677900,0,0,0,115386691
15667_12_1558061207576836357,0,1368879,20741992,0,56774380,0,14312489,0,0,0,93197740
15667_12_1558061207670056568,0,1457404,22559331,0,79438044,0,19750228,0,0,0,123205007
15667_12_1558061207793287501,0,1339940,20204918,0,69545479,0,21710255,0,0,0,112800592
15667_12_1558061207906141037,0,1260847,18855362,0,40740164,0,19768398,0,0,0,80624771
15667_12_1558061207986792405,0,1269431,17851604,0,33681728,0,16126584,0,0,0,68929347
15667_12_1558061208055754022,0,1176710,18042808,0,49947801,0,10982881,0,0,0,80150200
15667_12_1558061208135930982,0,1239482,19021407,0,100596066,0,30738920,0,0,0,151595875
15667_12_1558061208287551900,0,1246134,17680537,0,54520714,0,26811811,0,0,0,100259196
15667_12_1558061208460141194,0,1328477,18627477,0,4847053,0,34647523,0,0,0,59450530
15667_12_1558061208643979638,0,1125240,17902620,0,51396408,0,29228442,0,0,0,99652710
15667_12_1558061208800145868,0,1362384,18043930,0,19363956,0,62440057,0,0,0,101210327
15667_12_1558061208901378923,0,1282019,19895236,0,125397895,0,7592266,0,0,0,154167416
15667_12_1558061209086704662,0,1247630,19501545,0,100767873,0,23608383,0,0,0,145125431
15667_12_1558061209293922217,0,1142824,18469149,0,45962389,0,29963922,0,0,0,95538284
15667_12_1558061209441210653,0,1176096,18319125,0,44709064,0,23583116,0,0,0,87787401
15667_12_1558061209612681950,0,1253832,17244134,0,38910504,0,41700332,0,0,0,99108802
15667_12_1558061209754842564,0,1436268,19588476,0,89461764,0,45388727,0,0,0,155875235
15667_12_1558061210106491171,0,1278496,18759151,0,33623824,0,21947112,0,0,0,75608583
15667_12_1558061210229355144,0,1067569,18069321,0,101551819,0,13512585,0,0,0,134201294
15667_12_1558061210391061332,0,1226868,18464549,0,93822298,0,51096495,0,0,0,164610210
15667_12_1558061210726857684,0,1358877,22030180,0,93950116,0,15968738,0,0,0,133307911
15667_12_1558061210904558715,0,1460640,22168694,0,140453620,0,18756143,0,0,0,182839097
15667_12_1558061211132775179,0,1378755,19156973,0,128217059,0,17470718,0,0,0,166223505
15667_12_1558061211340332935,0,1413426,19297984,0,84470141,0,17740205,0,0,0,122921756
15667_12_1558061211463297374,0,1380289,19096297,0,96827792,0,25822232,0,0,0,143126610
15667_12_1558061211675725078,0,1479720,22495095,0,36098357,0,26365064,0,0,0,86438236
15667_12_1558061211967894102,0,1181914,19500942,0,69063538,0,16203010,0,0,0,105949404
15667_12_1558061212123983569,0,1467996,20174931,0,38094529,0,18285653,0,0,0,78023109
15667_12_1558061212202035512,0,1222340,19219726,0,86662734,0,10049903,0,0,0,117154703
15667_12_1558061212360482621,0,1517081,21787390,0,115917358,0,19285051,0,0,0,158506880
15667_12_1558061212550617649,0,1252588,18827626,0,38743402,0,18983443,0,0,0,77807059
15667_12_1558061212673431927,0,1688416,21953519,0,161389296,0,21661871,0,0,0,206693102
15667_12_1558061212907968555,0,1543172,21677923,0,88588081,0,49714455,0,0,0,161523631
15667_12_1558061213100109736,0,1773409,23538623,0,129347451,0,22567431,0,0,0,177226914
15667_12_1558061213346864286,0,1494992,20424179,0,43559125,0,26232362,0,0,0,91710658
15667_12_1558061213495770477,0,1328709,20392068,0,25440540,0,16834873,0,0,0,63996190
15667_12_1558061213559789457,0,1098597,18876470,0,97759866,0,2149718,0,0,0,119884651
15667_12_1558061213725157983,0,1356066,19959870,0,52573275,0,34656865,0,0,0,108546076
15667_12_1558061213833728391,0,1279063,20451001,0,119645087,0,16670511,0,0,0,158045662
15667_12_1558061213991797643,0,1293824,19898170,0,84593966,0,15420093,0,0,0,121206053
15667_12_1558061214171859938,0,1445325,21140204,0,80672252,0,23194475,0,0,0,126452256
15667_12_1558061214298346223,0,1439843,19449129,0,137412647,0,22577896,0,0,0,180879515
15667_12_1558061214521841446,0,1582554,21483944,0,126393375,0,19334554,0,0,0,168794427
15667_12_1558061214690658038,0,1281534,20245607,0,122778063,0,14647183,0,0,0,158952387
15667_12_1558061214896138918,0,1378376,20652850,0,43073696,0,30377085,0,0,0,95482007
15667_12_1558061214991649296,0,1240064,19951532,0,129053548,0,11215033,0,0,0,161460177
15667_12_1558061215212329513,0,1509443,21493026,0,99252792,0,9341660,0,0,0,131596921
15667_12_1558061215396642310,0,1380899,20409168,0,70419595,0,14968519,0,0,0,107178181
15667_12_1558061215503858783,0,1390806,21377664,0,129765505,0,25559251,0,0,0,178093226
15667_12_1558061215735460437,0,1243008,19291181,0,65519345,0,25563503,0,0,0,111617037
15667_12_1558061215900052200,0,1476068,20815064,0,61936567,0,31142146,0,0,0,115369845
15667_12_1558061216063734271,0,1328863,18769295,0,74847109,0,23525061,0,0,0,118470328
15667_12_1558061216182260583,0,1332124,20346155,0,162413342,0,9777918,0,0,0,193869539
15667_12_1558061216428413043,0,1514685,19878165,0,47678113,0,74181525,0,0,0,143252488
15667_12_1558061216699938110,0,1476628,21479789,0,94305880,0,31121556,0,0,0,148383853
15667_12_1558061216895921533,0,1364655,19684102,0,50513598,0,36812137,0,0,0,108374492
15667_12_1558061217035790217,0,1370097,19896809,0,160961934,0,22712306,0,0,0,204941146
15667_12_1558061217240762470,0,1455703,22475388,0,154404834,0,19871577,0,0,0,198207502
15667_12_1558061217439006621,0,1399697,20873534,0,124334974,0,34553550,0,0,0,181161755
15667_12_1558061217672418442,0,1430044,20540341,0,73987771,0,50906229,0,0,0,146864385
15667_12_1558061217864018570,0,1445396,20941516,0,79035223,0,9507624,0,0,0,110929759
15667_12_1558061217975030844,0,1557496,23919293,0,135011708,0,12975674,0,0,0,173464171
15667_12_1558061218210648874,0,1394130,21814350,0,40922384,0,28915289,0,0,0,93046153
15667_12_1558061218351800522,0,1471358,21821490,0,91191643,0,13912465,0,0,0,128396956
15667_12_1558061218527849345,0,1527296,20590202,0,42133712,0,15656281,0,0,0,79907491
15667_12_1558061218690849044,0,1291695,18833705,0,32699255,0,19647454,0,0,0,72472109
15667_12_1558061218812563789,0,1425164,21518472,0,40357510,0,18039276,0,0,0,81340422
15667_12_1558061218947758695,0,1516448,22751121,0,43772157,0,23006641,0,0,0,91046367
15667_12_1558061219137572062,0,1316832,19722710,0,60823151,0,30285313,0,0,0,112148006
15667_12_1558061219249748088,0,1287550,19739876,0,108883795,0,14111384,0,0,0,144022605
15667_12_1558061219429117602,0,1604552,22282269,0,91825229,0,27331687,0,0,0,143043737
15667_12_1558061219651231934,0,1225727,19025889,0,58187952,0,15656979,0,0,0,94096547
15667_12_1558061219867253771,0,1458444,20267601,0,83075661,0,18303780,0,0,0,123105486
15667_12_1558061219990388748,0,1394958,20053949,0,115647953,0,20562507,0,0,0,157659367
15667_12_1558061220190789839,0,1363597,19389820,0,97204608,0,48932244,0,0,0,166890269
15667_12_1558061220431030071,0,1349701,20070446,0,20030399,0,25029501,0,0,0,66480047
15667_12_1558061220538299569,0,1254657,17936621,0,96201762,0,40149205,0,0,0,155542245
15667_12_1558061220693896803,0,1332080,18354013,0,102859553,0,58701772,0,0,0,181247418
15667_12_1558061220923843198,0,1185894,18481992,0,65074165,50061,14308974,0,0,0,99101086
15667_12_1558061221022965515,0,1259054,19498376,0,67938544,0,12546602,0,0,0,101242576
15667_12_1558061221164179684,0,1201860,17650321,0,35297303,0,16040216,0,0,0,70189700
15667_12_1558061221234392220,0,1252192,19380964,0,159665075,0,17470788,0,0,0,197769019
15667_12_1558061221432225824,0,1430477,19812376,0,86845176,0,19803301,0,0,0,127891330
15667_12_1558061221630928843,0,1392688,19150086,0,53048316,0,19127417,0,0,0,92718507
15667_12_1558061221780175315,0,1479208,21741745,0,112659324,0,19667195,0,0,0,155547472
15667_12_1558061221986899054,0,1289335,21342167,0,115387941,0,15826453,0,0,0,153845896
15667_12_1558061222172841155,0,1207307,19501427,0,144906174,0,26658719,0,0,0,192273627
15667_12_1558061222422442603,0,1389282,20348849,0,147825111,0,10414761,0,0,0,179978003
15667_12_1558061222660333896,0,1340547,19476205,0,17697207,0,25893593,0,0,0,64407552
15667_12_1558061222800491402,0,1288855,18535655,0,39428965,0,24389896,0,0,0,83643371
15667_12_1558061222928055646,0,1311132,18582466,0,47319395,0,31388810,0,0,0,98601803
15667_12_1558061223026680080,0,1292735,19677472,0,102218074,0,15481438,0,0,0,138669719
