15656_12_1558061205202884756,0,976,998,0,55,0,12,0,0,0,122469398
15656_12_1558061205325380054,0,209,210,0,34,0,16,0,0,0,65045041
15656_12_1558061205390461795,0,196,225,0,36,0,3,0,0,0,35127904
15656_12_1558061205425610976,0,196,220,0,33,1,3,0,0,0,49925098
15656_12_1558061205475569495,0,190,220,0,39,0,4,0,0,0,58786221
15656_12_1558061205534380257,0,191,225,0,45,0,4,0,0,0,57086328
15656_12_1558061205591496409,0,189,219,0,37,0,3,0,0,0,33446238
15656_12_1558061205624974818,0,192,221,0,42,0,6,0,0,0,46398897
15656_12_1558061205671427653,0,190,217,0,36,0,4,0,0,0,50063047
15656_12_1558061205721528310,0,189,212,0,30,0,3,0,0,0,47359469
15656_12_1558061205768909623,0,192,213,0,34,0,5,0,0,0,47405078
15656_12_1558061205816344407,0,190,246,0,65,0,3,0,0,0,30224369
15656_12_1558061205846595268,0,205,214,0,48,0,19,0,0,0,48355893
15656_12_1558061205894986378,0,195,247,0,71,1,4,0,0,0,25963598
15656_12_1558061205920972579,0,190,257,0,76,0,3,0,0,0,30171194
15656_12_1558061205951160302,0,193,239,0,61,0,6,0,0,0,49075691
15656_12_1558061206000257351,0,413,514,0,116,1,2,0,0,0,28695612
15656_12_1558061206028976162,0,197,272,0,98,1,8,0,0,0,30372715
15656_12_1558061206059415357,0,195,239,0,63,1,7,0,0,0,35417671
15656_12_1558061206094868743,0,189,248,0,66,0,3,0,0,0,42191749
15656_12_1558061206137086634,0,190,252,0,71,1,2,0,0,0,52125139
15656_12_1558061206189233861,0,190,221,0,40,0,3,0,0,0,42340607
15656_12_1558061206231603250,0,193,209,0,31,0,7,0,0,0,62545380
15656_12_1558061206294179580,0,210,195,0,34,0,24,0,0,0,74890745
15656_12_1558061206369099730,0,208,194,0,31,0,22,0,0,0,87750805
15656_12_1558061206456890849,0,199,205,0,33,0,13,0,0,0,80782213
15656_12_1558061206537776071,0,200,212,0,41,0,13,0,0,0,50070725
15656_12_1558061206587879656,0,207,197,0,33,0,20,0,0,0,55314200
15656_12_1558061206643218689,0,205,196,0,30,0,19,0,0,0,66745368
15656_12_1558061206709988924,0,213,187,0,29,0,27,0,0,0,25405800
15656_12_1558061206735415367,0,199,203,0,31,0,13,0,0,0,46424138
15656_12_1558061206781863827,0,205,199,0,33,0,19,0,0,0,49448186
15656_12_1558061206831335611,0,204,199,0,32,0,18,0,0,0,48683526
15656_12_1558061206880039106,0,207,197,0,33,0,20,0,0,0,50788171
15656_12_1558061206930851481,0,207,215,0,51,0,20,0,0,0,56023240
15656_12_1558061206986896860,0,206,203,0,38,1,18,0,0,0,39853918
15656_12_1558061207026774331,0,213,215,0,57,0,26,0,0,0,80884071
15656_12_1558061207107681093,0,208,219,0,56,0,22,0,0,0,63278932
15656_12_1558061207170984683,0,206,219,0,54,0,19,0,0,0,84421975
15656_12_1558061207255437145,0,214,219,0,62,0,27,0,0,0,59587914
15656_12_1558061207315046334,0,214,218,0,61,0,26,0,0,0,169114915
15656_12_1558061207484193753,0,214,206,0,49,0,27,0,0,0,161552051
15656_12_1558061207645775713,0,211,189,0,29,0,25,0,0,0,88708702
15656_12_1558061207734509790,0,211,194,0,34,0,25,0,0,0,93301060
15656_12_1558061207827836604,0,199,202,0,30,0,13,0,0,0,62021912
15656_12_1558061207889880154,0,206,194,0,29,0,20,0,0,0,95360581
15656_12_1558061207985276146,0,200,201,0,30,0,14,0,0,0,62637704
15656_12_1558061208047939361,0,208,192,0,29,0,22,0,0,0,76197758
15656_12_1558061208124159748,0,207,193,0,29,0,21,0,0,0,74978601
15656_12_1558061208199180071,0,208,193,0,30,0,22,0,0,0,140367966
15656_12_1558061208435478050,0,211,196,0,36,0,24,0,0,0,153237768
15656_12_1558061208588740372,0,206,200,0,35,0,20,0,0,0,129121911
15656_12_1558061208717884480,0,199,208,0,36,0,12,0,0,0,126741975
15656_12_1558061208844656274,0,195,208,0,32,0,9,0,0,0,129872397
15656_12_1558061209054238188,0,211,191,0,31,0,24,0,0,0,58155829
15656_12_1558061209112456806,0,208,197,0,34,0,22,0,0,0,132931862
15656_12_1558061209245413124,0,211,216,0,56,0,23,0,0,0,127523508
15656_12_1558061209452777332,0,212,214,0,55,0,26,0,0,0,88819264
15656_12_1558061209580116077,0,206,203,0,38,0,20,0,0,0,114719161
15656_12_1558061209739706343,0,207,206,0,42,0,21,0,0,0,216668806
15656_12_1558061210011269248,0,205,232,0,66,0,18,0,0,0,173320662
15656_12_1558061210229409611,0,205,229,0,63,0,19,0,0,0,137167636
15656_12_1558061210396037769,0,201,207,0,37,0,15,0,0,0,111985854
15656_12_1558061210530769462,0,208,217,0,54,0,21,0,0,0,167083289
15656_12_1558061210772457067,0,204,196,0,29,0,18,0,0,0,113592574
15656_12_1558061210930569008,0,205,203,0,37,0,17,0,0,0,161181197
15656_12_1558061211139828598,0,203,214,0,46,0,16,0,0,0,146736813
15656_12_1558061211424348100,0,197,207,0,33,0,11,0,0,0,151399156
15656_12_1558061211611830610,0,206,195,0,30,0,20,0,0,0,89286430
15656_12_1558061211701148917,0,199,206,0,34,0,13,0,0,0,134524918
15656_12_1558061211895827820,0,214,189,0,32,0,28,0,0,0,51758538
15656_12_1558061211988953964,0,201,202,0,32,0,14,0,0,0,106972268
15656_12_1558061212095952669,0,208,196,0,33,0,22,0,0,0,158659137
15656_12_1558061212329535004,0,204,200,0,33,0,18,0,0,0,121597063
15656_12_1558061212610652582,0,213,223,0,65,0,27,0,0,0,131948351
15656_12_1558061212794736580,0,206,197,0,32,0,20,0,0,0,115778904
15656_12_1558061212910545428,0,207,205,0,41,0,20,0,0,0,156743908
15656_12_1558061213073729517,0,214,235,0,78,1,27,0,0,0,154692496
15656_12_1558061213268519162,0,208,219,0,56,0,21,0,0,0,156340617
15656_12_1558061213515602095,0,208,195,0,32,0,22,0,0,0,100532601
15656_12_1558061213663546451,0,208,194,0,31,0,22,0,0,0,99648390
15656_12_1558061213809175181,0,204,200,0,33,0,17,0,0,0,76763521
15656_12_1558061213885968545,0,200,208,0,37,0,14,0,0,0,168962889
15656_12_1558061214092751232,0,210,207,0,46,0,23,0,0,0,156550936
15656_12_1558061214316277571,0,203,207,0,39,0,17,0,0,0,212870302
15656_12_1558061214624438309,0,206,221,0,56,0,19,0,0,0,103253230
15656_12_1558061214771141309,0,200,203,0,32,0,14,0,0,0,116112050
15656_12_1558061214941297693,0,214,213,0,56,0,27,0,0,0,99708445
15656_12_1558061215083043775,0,210,230,0,69,0,24,0,0,0,149244455
15656_12_1558061215320470609,0,214,230,0,73,0,27,0,0,0,99011915
15656_12_1558061215419531099,0,201,203,0,33,0,15,0,0,0,121965823
15656_12_1558061215604125504,0,205,202,0,36,0,19,0,0,0,98253693
15656_12_1558061215755413310,0,210,195,0,34,0,23,0,0,0,124288013
15656_12_1558061215979802263,0,205,203,0,37,0,19,0,0,0,131121593
15656_12_1558061216110963758,0,202,203,0,34,0,15,0,0,0,161603896
15656_12_1558061216272592333,0,201,204,0,34,0,15,0,0,0,122314447
15656_12_1558061216432055144,0,212,188,0,29,0,26,0,0,0,135844505
15656_12_1558061216607694115,0,207,197,0,33,0,21,0,0,0,105166188
15656_12_1558061216712885483,0,214,210,0,53,1,26,0,0,0,135359921
15656_12_1558061216895873492,0,212,227,0,68,0,26,0,0,0,133886468
15656_12_1558061217029792713,0,212,202,0,43,0,24,0,0,0,188633765
15656_12_1558061217303578020,0,211,221,0,61,0,23,0,0,0,106315547
15656_12_1558061217432509104,0,205,201,0,35,0,19,0,0,0,125006266
15656_12_1558061217593205326,0,203,205,0,37,0,17,0,0,0,122217058
15656_12_1558061217715453449,0,192,212,0,33,0,6,0,0,0,97872570
