15659_12_1558061206223402906,0,982,971,0,34,0,18,0,0,0,110921462
15659_12_1558061206334351200,0,212,202,0,29,1,18,0,0,0,58314322
15659_12_1558061206392689545,0,215,205,0,35,0,22,0,0,0,86934059
15659_12_1558061206479651753,0,215,199,0,31,0,23,0,0,0,52075622
15659_12_1558061206531752251,0,211,209,0,49,0,24,0,0,0,47293626
15659_12_1558061206579067786,0,211,217,0,57,0,24,0,0,0,82132227
15659_12_1558061206661221988,0,200,203,0,32,0,14,0,0,0,50866550
15659_12_1558061206712119361,0,207,195,0,31,0,21,0,0,0,51269185
15659_12_1558061206763414975,0,203,199,0,31,0,17,0,0,0,46018913
15659_12_1558061206809457658,0,200,203,0,32,0,14,0,0,0,48700866
15659_12_1558061206858184104,0,204,198,0,31,0,18,0,0,0,46994166
15659_12_1558061206905200251,0,203,205,0,37,0,16,0,0,0,43749786
15659_12_1558061206948972306,0,202,199,0,30,0,15,0,0,0,42104641
15659_12_1558061206991108847,0,215,189,0,33,0,28,0,0,0,28906411
15659_12_1558061207020036912,0,215,196,0,40,0,28,0,0,0,43399326
15659_12_1558061207063459522,0,212,195,0,36,0,26,0,0,0,100692055
15659_12_1558061207164178176,0,195,204,0,28,0,9,0,0,0,73139468
15659_12_1558061207237342008,0,215,199,0,43,0,28,0,0,0,120628758
15659_12_1558061207357996431,0,214,224,0,67,0,27,0,0,0,142751977
15659_12_1558061207500778465,0,213,216,0,58,0,26,0,0,0,150854702
15659_12_1558061207651654167,0,214,189,0,32,0,28,0,0,0,138743391
15659_12_1558061207790425568,0,215,204,0,48,0,26,0,0,0,117990443
15659_12_1558061207908441827,0,202,212,0,43,0,15,0,0,0,71160156
15659_12_1558061207979627338,0,197,202,0,28,0,11,0,0,0,84209275
15659_12_1558061208063861189,0,202,201,0,32,0,16,0,0,0,75178931
15659_12_1558061208139093356,0,206,194,0,29,0,20,0,0,0,92730968
15659_12_1558061208231850846,0,209,192,0,30,0,23,0,0,0,164853870
15659_12_1558061208460778387,0,211,194,0,34,0,24,0,0,0,109030601
15659_12_1558061208632193329,0,213,191,0,33,0,27,0,0,0,103684035
15659_12_1558061208763319871,0,208,200,0,37,0,20,0,0,0,137099650
15659_12_1558061208933441653,0,209,198,0,36,0,23,0,0,0,77548555
15659_12_1558061209011025315,0,203,206,0,38,0,17,0,0,0,170440625
15659_12_1558061209227908196,0,204,215,0,48,0,16,0,0,0,81899586
15659_12_1558061209372113756,0,208,220,0,57,0,22,0,0,0,69551356
15659_12_1558061209505500940,0,212,220,0,61,0,25,0,0,0,131927545
15659_12_1558061209731901085,0,205,201,0,35,0,19,0,0,0,95588380
15659_12_1558061209884164847,0,203,203,0,35,0,17,0,0,0,76737864
15659_12_1558061209960938597,0,202,204,0,35,0,16,0,0,0,171666704
15659_12_1558061210132626330,0,204,201,0,34,0,18,0,0,0,123449750
15659_12_1558061210256102734,0,201,207,0,37,0,13,0,0,0,142866540
15659_12_1558061210451297334,0,206,196,0,31,0,20,0,0,0,79589522
15659_12_1558061210530910853,0,214,200,0,43,0,28,0,0,0,143617504
15659_12_1558061210674549732,0,214,221,0,64,0,26,0,0,0,192789967
15659_12_1558061210867362446,0,200,225,0,54,0,14,0,0,0,285180079
15659_12_1558061211152619479,0,202,228,0,59,0,16,0,0,0,232528980
15659_12_1558061211385170449,0,207,232,0,68,0,20,0,0,0,193846291
15659_12_1558061211579072911,0,207,198,0,34,0,21,0,0,0,223753060
15659_12_1558061211829130040,0,200,206,0,35,0,14,0,0,0,159123666
15659_12_1558061211988277358,0,199,203,0,31,0,13,0,0,0,136405241
15659_12_1558061212223685937,0,211,212,0,52,0,24,0,0,0,110605464
15659_12_1558061212384807440,0,213,218,0,60,0,26,0,0,0,132260202
15659_12_1558061212517098523,0,208,217,0,54,0,21,0,0,0,215451699
15659_12_1558061212778862376,0,207,200,0,36,0,19,0,0,0,103762434
15659_12_1558061212964014051,0,209,198,0,36,0,22,0,0,0,107656786
15659_12_1558061213114124395,0,216,212,0,57,0,27,0,0,0,55502356
15659_12_1558061213169651364,0,214,212,0,55,0,24,0,0,0,184181255
15659_12_1558061213389002936,0,209,193,0,31,0,23,0,0,0,139308997
15659_12_1558061213564151481,0,209,211,0,49,0,23,0,0,0,119625104
15659_12_1558061213763964845,0,210,195,0,34,0,24,0,0,0,79352508
15659_12_1558061213876086496,0,213,215,0,57,0,25,0,0,0,186067720
15659_12_1558061214117844585,0,201,201,0,31,0,15,0,0,0,128703747
15659_12_1558061214299816065,0,214,221,0,64,0,27,0,0,0,87539630
15659_12_1558061214387418532,0,206,225,0,60,0,19,0,0,0,240295167
15659_12_1558061214717873644,0,215,221,0,65,0,27,0,0,0,102862636
15659_12_1558061214850614479,0,199,205,0,33,0,13,0,0,0,121956397
15659_12_1558061214972602611,0,205,201,0,35,0,19,0,0,0,97659746
15659_12_1558061215107338551,0,201,202,0,32,0,15,0,0,0,116754661
15659_12_1558061215224143248,0,204,204,0,37,0,17,0,0,0,166452366
15659_12_1558061215429880635,0,207,196,0,32,0,21,0,0,0,121071605
15659_12_1558061215611984055,0,210,194,0,33,0,23,0,0,0,135014621
15659_12_1558061215786933818,0,204,199,0,32,0,18,0,0,0,157262630
15659_12_1558061215983904261,0,208,194,0,31,0,21,0,0,0,109601382
15659_12_1558061216145158308,0,208,198,0,35,0,22,0,0,0,116025246
15659_12_1558061216300492771,0,209,198,0,36,0,23,0,0,0,70765211
15659_12_1558061216425223439,0,213,190,0,32,0,27,0,0,0,70577606
15659_12_1558061216495820884,0,205,200,0,34,0,19,0,0,0,133663304
15659_12_1558061216715958690,0,208,199,0,36,0,22,0,0,0,114720178
