15693_12_1558061208271931588,0,3717922,30427751,0,120721088,0,37261665,0,0,0,192128426
15693_12_1558061208524204083,0,1271059,18342770,0,46828205,0,13174002,0,0,0,79616036
15693_12_1558061208603846630,0,1418472,18279588,0,20673899,0,26330366,0,0,0,66702325
15693_12_1558061208670570813,0,1153186,18820908,0,129376360,0,16098590,0,0,0,165449044
15693_12_1558061208901588355,0,1294794,17447969,0,87634831,0,20828175,0,0,0,127205769
15693_12_1558061209063131903,0,1399248,20767081,0,106175186,0,20324568,0,0,0,148666083
15693_12_1558061209258338132,0,1148844,17320774,0,60102523,0,11557727,0,0,0,90129868
15693_12_1558061209382816617,0,1348037,18387303,0,40436497,0,80544057,0,0,0,140715894
15693_12_1558061209523555805,0,1240503,19032317,0,101164431,0,16365194,0,0,0,137802445
15693_12_1558061209712028591,0,1255703,18502559,0,34736360,0,62006898,0,0,0,116501520
15693_12_1558061209892178341,0,1189192,18814250,0,43671581,0,10325112,0,0,0,74000135
15693_12_1558061209966237752,0,1253277,20551129,0,155339610,0,17799902,0,0,0,194943918
15693_12_1558061210204529973,0,1246713,20135758,0,124444522,0,12559535,0,0,0,158386528
15693_12_1558061210379581328,0,1252483,20571023,0,129445423,0,8733373,0,0,0,160002302
15693_12_1558061210596664535,0,1383808,20531881,0,55853552,0,14870251,0,0,0,92639492
15693_12_1558061210689338537,0,1406584,20302379,0,138124627,0,15329860,0,0,0,175163450
15693_12_1558061210904637479,0,1562225,23632933,0,201839210,0,24562401,0,0,0,251596769
15693_12_1558061211156258669,0,1288805,19791049,0,205094722,0,11210025,0,0,0,237384601
15693_12_1558061211455836376,0,1305773,19932544,0,53317736,0,17009403,0,0,0,91565456
15693_12_1558061211616358125,0,1371526,21467038,0,163554203,0,16160864,0,0,0,202553631
15693_12_1558061211857277632,0,1512199,22381890,0,134725742,0,16779999,0,0,0,175399830
15693_12_1558061212032712377,0,1431653,21977557,0,155814604,0,15935847,0,0,0,195159661
15693_12_1558061212227894531,0,1302859,18889656,0,142064660,0,41316841,0,0,0,203574016
15693_12_1558061212531887808,0,1477245,21361106,0,76819773,0,17882958,0,0,0,117541082
15693_12_1558061212649450207,0,1244744,19817379,0,117597157,0,9803430,0,0,0,148462710
15693_12_1558061212859975064,0,1218188,18547343,0,18651138,49115,21093846,0,0,0,59559630
15693_12_1558061213031836037,0,1409765,22396970,0,78945595,0,26446176,0,0,0,129198506
15693_12_1558061213198423794,0,1233205,18963009,0,71025531,0,23141860,0,0,0,114363605
15693_12_1558061213424810100,0,1427671,21212184,0,106164643,0,12777963,0,0,0,141582461
15693_12_1558061213566418540,0,1425010,22185193,0,140550026,0,14463220,0,0,0,178623449
15693_12_1558061213745068148,0,1442280,21353560,0,185610126,0,19830589,0,0,0,228236555
15693_12_1558061213973337635,0,1424977,20468330,0,157119675,0,50643208,0,0,0,229656190
15693_12_1558061214334518325,0,1863418,20910901,0,60132588,0,33015078,0,0,0,115921985
15693_12_1558061214514611249,0,1473949,21811133,0,109175263,0,18452579,0,0,0,150912924
15693_12_1558061214696014511,0,1444764,19868735,0,11577626,0,25378106,0,0,0,58269231
15693_12_1558061214879994778,0,1377055,19624594,0,70596775,0,24293976,0,0,0,115892400
15693_12_1558061214995916092,0,1448927,20224753,0,77149017,0,27571931,0,0,0,126394628
15693_12_1558061215122343526,0,1456744,20446941,0,133299872,0,13200889,0,0,0,168404446
15693_12_1558061215343759430,0,1428365,20657167,0,62427291,0,39276559,0,0,0,123789382
15693_12_1558061215509553759,0,1566169,21050195,0,78528676,0,24721199,0,0,0,125866239
15693_12_1558061215635471455,0,1294272,19632575,0,121754675,0,12817347,0,0,0,155498869
15693_12_1558061215826992353,0,1294228,19311567,0,107235563,0,12930467,0,0,0,140771825
15693_12_1558061216023801735,0,1320848,19794938,0,86456056,0,9397421,0,0,0,116969263
15693_12_1558061216140793478,0,1285928,20081744,0,136939418,0,14246311,0,0,0,172553401
15693_12_1558061216349730964,0,1282908,19235530,0,73483017,0,19367973,0,0,0,113369428
15693_12_1558061216499851734,0,1309279,18804658,0,20698023,0,44409900,0,0,0,85221860
15693_12_1558061216619867049,0,1352773,19398101,0,28601767,0,30745565,0,0,0,80098206
15693_12_1558061216751127126,0,1554166,21615410,0,125282960,0,42006905,0,0,0,190459441
15693_12_1558061216941627237,0,1205044,19583793,0,136766841,0,18125400,0,0,0,175681078
15693_12_1558061217117334418,0,1232613,18971078,0,91060339,0,14472153,0,0,0,125736183
15693_12_1558061217287478676,0,1354226,18657133,0,21088271,0,59383533,0,0,0,100483163
15693_12_1558061217422700842,0,1525714,21609494,0,29914135,0,40158162,0,0,0,93207505
15693_12_1558061217562149253,0,1404316,20965911,0,99138596,0,8316932,0,0,0,129825755
15693_12_1558061217750934335,0,1346101,18922864,0,51703187,0,22446162,0,0,0,94418314
15693_12_1558061217903791642,0,1421420,21021948,0,128637423,0,7843866,0,0,0,158924657
15693_12_1558061218063658374,0,1482551,21572852,0,158271462,0,11781335,0,0,0,193108200
15693_12_1558061218256791109,0,1435043,20749928,0,180797263,0,15229918,0,0,0,218212152
15693_12_1558061218523714048,0,1294911,19230841,0,44898035,0,14280472,0,0,0,79704259
15693_12_1558061218618463496,0,1225716,18555747,0,70411035,0,4516671,0,0,0,94709169
15693_12_1558061218760293299,0,1470048,19792419,0,70559361,0,27432003,0,0,0,119253831
15693_12_1558061218917805854,0,1539412,20934182,0,175063123,0,27764144,0,0,0,225300861
15693_12_1558061219212122320,0,1344380,19454105,0,35238110,0,59619117,0,0,0,115655712
15693_12_1558061219372656676,0,1417759,19735652,0,70289533,0,19148536,0,0,0,110591480
15693_12_1558061219585433845,0,1468475,20004300,0,45807605,0,24697355,0,0,0,91977735
15693_12_1558061219738211793,0,1394345,19980130,0,45815915,0,32176716,0,0,0,99367106
15693_12_1558061219883391792,0,1540355,20862776,0,101886918,0,19526977,0,0,0,143817026
15693_12_1558061220074537876,0,1465421,19662784,0,95186331,0,22720576,0,0,0,139035112
15693_12_1558061220320529302,0,1415812,20472495,0,26625263,0,28976051,0,0,0,77489621
15693_12_1558061220398048876,0,1148131,18660623,0,74096824,0,8049018,0,0,0,101954596
15693_12_1558061220587618274,0,1283966,18798056,0,54339989,0,16220761,0,0,0,90642772
15693_12_1558061220754374570,0,1243643,17470733,0,64822958,0,15913204,0,0,0,99450538
15693_12_1558061220879665157,0,1280345,18121310,0,89680816,0,15054209,0,0,0,124136680
15693_12_1558061221003832754,0,1321957,20307689,0,32150031,0,6436164,0,0,0,60215841
15693_12_1558061221116103740,0,1184063,19297738,0,131945441,0,6872712,0,0,0,159299954
15693_12_1558061221308710656,0,1421475,19814832,0,124486467,0,21249050,0,0,0,166971824
15693_12_1558061221524316008,0,1187405,19485774,0,83194340,0,14108915,0,0,0,117976434
15693_12_1558061221693733112,0,1258187,20172218,0,114321635,0,6349254,0,0,0,142101294
15693_12_1558061221911829107,0,1184516,20479863,0,46028985,0,16676774,0,0,0,84370138
15693_12_1558061222009756095,0,1284691,18842910,0,147980832,0,10854653,0,0,0,178963086
15693_12_1558061222207987240,0,1515521,22209071,0,111520187,0,23231211,0,0,0,158475990
15693_12_1558061222366490495,0,1446933,22543666,0,168936979,0,13377947,0,0,0,206305525
15693_12_1558061222619789118,0,1219695,19360785,0,95121972,0,7716898,0,0,0,123419350
15693_12_1558061222743231749,0,1378692,22011496,0,134935768,0,19549041,0,0,0,177874997
15693_12_1558061222981792409,0,1238687,17591861,0,83379025,0,23290234,0,0,0,125499807
15693_12_1558061223143582154,0,1348469,19245877,0,57734714,0,65633014,0,0,0,143962074
15693_12_1558061223349015763,0,1257703,19848030,0,82438340,0,19932283,0,0,0,123476356
15693_12_1558061223534780115,0,1288916,19251300,0,56366573,0,16326598,0,0,0,93233387
15693_12_1558061223716101276,0,1361618,19395613,0,83570446,0,27268568,0,0,0,131596245
15693_12_1558061223904568091,0,1410232,20271553,0,110102897,0,16190365,0,0,0,147975047
15693_12_1558061224092554249,0,1128117,18872617,0,43090334,0,14254403,0,0,0,77345471
15693_12_1558061224201776632,0,1315326,19074698,0,55171710,0,30138221,0,0,0,105699955
15693_12_1558061224351421349,0,1377677,19656629,0,77960269,0,13906142,0,0,0,112900717
15693_12_1558061224516231841,0,1584101,21596575,0,121842852,0,14628085,0,0,0,159651613
15693_12_1558061224717494135,0,1388374,20041045,0,167062905,0,15434535,0,0,0,203926859
15693_12_1558061224961438485,0,1275250,19903696,0,118109678,0,12401415,0,0,0,151690039
15693_12_1558061225146945568,0,1379714,20473420,0,59301808,0,44296377,0,0,0,125451319
15693_12_1558061225316958556,0,1371958,20532285,0,67973417,0,8656560,0,0,0,98534220
15693_12_1558061225415528241,0,1266648,20069028,0,90726927,0,10985570,0,0,0,123048173
15693_12_1558061225571217359,0,1390654,20663456,0,43332252,0,20039575,0,0,0,85425937
15693_12_1558061225682966534,0,1447212,22259094,0,100186246,0,21438120,0,0,0,145330672
15693_12_1558061225876476801,0,1413381,20886485,0,96915876,0,13378283,0,0,0,132594025
15693_12_1558061226058369135,0,1336661,19420438,0,53116106,0,28958464,0,0,0,102831669
15693_12_1558061226196535085,0,1474591,21067602,0,100776485,0,17629075,0,0,0,140947753
15693_12_1558061226401132615,0,1399330,19850916,0,34528828,0,24100893,0,0,0,79879967
15693_12_1558061226586646509,0,1263717,19364347,0,69225007,0,7169051,0,0,0,97022122
15693_12_1558061226755983822,0,1486833,22080714,0,118262802,0,21908811,0,0,0,163739160
15693_12_1558061226975907055,0,1383310,20094968,0,49709964,0,20841661,0,0,0,92029903
15693_12_1558061227067962056,0,1676830,22769076,0,227381697,0,19107863,0,0,0,270935466
15693_12_1558061227419770285,0,1418871,21262417,0,54984369,0,68089969,0,0,0,145755626
15693_12_1558061227627165353,0,1420171,23587127,0,122686808,0,13379778,0,0,0,161073884
15693_12_1558061227852483867,0,1330255,19885054,0,41278529,0,24444450,0,0,0,86938288
15693_12_1558061228027800675,0,1259065,19109331,0,37741378,0,18173298,0,0,0,76283072
15693_12_1558061228152963845,0,1234728,19978026,0,91971366,0,12334244,0,0,0,125518364
15693_12_1558061228369888670,0,1375219,20380911,0,22741997,0,10421427,0,0,0,54919554
15693_12_1558061228474964682,0,1371642,18696329,0,123447973,0,37904279,0,0,0,181420223
15693_12_1558061228683551251,0,1325087,20121462,0,98826105,0,15147308,0,0,0,135419962
15693_12_1558061228843848312,0,1273985,19628877,0,84193488,0,25319583,0,0,0,130415933
15693_12_1558061229007952209,0,1261095,19100735,0,71782302,0,17008486,0,0,0,109152618
15693_12_1558061229155929816,0,1344787,19570602,0,118206376,0,43070966,0,0,0,182192731
15693_12_1558061229380642163,0,1236569,19130130,0,61161620,0,19228605,0,0,0,100756924
15693_12_1558061229545708976,0,1132368,18653244,0,74168027,0,7429590,0,0,0,101383229
15693_12_1558061229692671940,0,1333027,18774732,0,45694505,0,17095119,0,0,0,82897383
15693_12_1558061229823120324,0,1455111,23100709,0,98119354,0,22288492,0,0,0,144963666
15693_12_1558061229968147986,0,1636943,20959258,0,48120869,0,64874526,0,0,0,135591596
